FID,OBJECTID,FID_,biosum_plo,statecd,invyr,unitcd,countycd,plot,measyear,measmon,measday,elev,fvs_varian,half_state,subplot_co,gis_yard_d,gis_protec,gis_roadle,all_cond_n,plot_acces,num_cond,one_cond_y,lat,lon,macro_brea,merch_haul,merch_ha_1,merch_ha_2,chip_haul_,chip_hau_1,chip_hau_2,biosum_sta,gis_status,idb_plot_i,cn,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y
3193,3194,3193,120120606020999990000000.000000000000000,6,2012,2,93,89049,2012,5,25,3100,SO,CA, , ,N,N,N,Y,1,Y,41.799999999999997,-122.380000000000000,24, , , , , , ,1,1, ,30763117020000.000000000000000,1596044,793.384504490000040,-197315.736999999990000,422821.861299999990000
3194,3195,3194,120120606020999990000000.000000000000000,6,2012,2,93,90130,2012,7,14,6300,SO,CA, , ,N,N,N,Y,1,Y,41.770000000000003,-122.209999999999990,24, , , , , , ,1,1, ,30763112020000.000000000000000,312740,234.082726185000010,-183923.856005999990000,419278.950515999980000
3195,3196,3195,120120606020999990000000.000000000000000,6,2012,2,93,92991,2012,10,23,6100,SO,CA, , ,N,N,N,Y,1,Y,41.530000000000001,-121.690000000000000,24, , , , , , ,1,1, ,30763007020000.000000000000000,1685302,191.509281799000010,-141329.386684000000000,391416.797755000010000
3196,3197,3196,120120606020999990000000.000000000000000,6,2012,2,93,93158,2012,7,9,4500,CA,CAMIX, , ,N,N,N,Y,1,Y,41.600000000000001,-123.000000000000000,24, , , , , , ,1,1, ,30763141020000.000000000000000,1594853,65.859754419300003,-250376.740067000010000,401973.966059000000000
3197,3198,3197,120120606020999990000000.000000000000000,6,2012,2,93,94239,2012,6,25,4100,SO,CA, , ,N,N,N,Y,1,Y,41.350000000000001,-121.980000000000000,24, , , , , , ,1,1, ,30763107020000.000000000000000,1523884,161.641073331999990,-165991.693804000010000,371982.518359999990000
3198,3199,3198,120120606020999990000000.000000000000000,6,2012,2,93,94446,2012,9,5,5500,CA,CA, , ,N,N,N,Y,3,N,41.390000000000001,-123.140000000000000,24, , , , , , ,1,1, ,30763144020000.000000000000000,302757,4026.733073169999900,-264193.680100000000000,375335.696300000010000
3199,3200,3199,120120606020999990000000.000000000000000,6,2012,2,93,95993,2012,6,22,4300,NC,CAMIX, , ,N,N,N,Y,1,Y,41.539999999999999,-123.660000000000000,24, , , , , , ,1,1, ,30762820020000.000000000000000,1685518,65.445064896000005,-305680.800232000010000,397374.456962000000000
3200,3201,3200,120120606020999990000000.000000000000000,6,2012,2,93,96795,2012,9,19,3500,CA,CAMIX, , ,N,N,N,Y,2,N,41.409999999999997,-123.290000000000010,24, , , , , , ,1,1, ,30762816020000.000000000000000,306113,7735.672944859999900,-282740.053399999980000,379569.206200000020000
3201,3202,3201,120120606020999990000000.000000000000000,6,2012,2,93,98030,2012,4,11,3100,SO,CA, , ,N,N,N,Y,1,Y,41.979999999999997,-122.410000000000000,24, , , , , , ,1,1, ,30763111020000.000000000000000,307031,640.891294949999970,-200000.894499999990000,442121.071899999980000
3202,3203,3202,120120606020999990000000.000000000000000,6,2012,2,93,98425,2012,7,31,3500,CA,CAMIX, , ,N,N,N,Y,2,N,41.880000000000003,-122.870000000000000,24, , , , , , ,1,1, ,30763127020000.000000000000000,301409,68.168306331799997,-238545.244332000000000,432753.084656000020000
3203,3204,3203,120120606020999990000000.000000000000000,6,2012,2,93,98671,2012,8,5,4900,SO,CAMIX, , ,N,N,N,Y,2,N,41.670000000000002,-122.030000000000000,24, , , , , , ,1,1, ,30763104020000.000000000000000,1604320,209.216075708999990,-169350.131953000000000,407849.284418999970000
3204,3205,3204,120120606020999990000000.000000000000000,6,2012,2,93,98962,2012,8,13,5500,SO,CA, , ,N,N,N,Y,2,N,41.630000000000003,-121.700000000000000,24, , , , , , ,1,1, ,30762891020000.000000000000000,1595039,15.148250480400000,-141837.036029000010000,402663.910022000030000
3205,3206,3205,120120606020999990000000.000000000000000,6,2012,1,97,51233,2012,4,17,500,NC,CA, , ,N,N,N,Y,4,N,38.359999999999999,-122.530000000000000,24, , , , , , ,1,1, ,30762974020000.000000000000000,123930,127.104933063000000,-220654.907799999990000,41153.666799999999000
3206,3207,3206,120120606020999990000000.000000000000000,6,2012,1,97,53979,2012,4,14,900,NC,CA, , ,N,N,N,Y,1,Y,38.740000000000002,-123.370000000000000,24, , , , , , ,1,1, ,30762982020000.000000000000000,113621,10.969035779400000,-292565.239507000020000,85647.435628199994000
3207,3208,3207,120120606020999990000000.000000000000000,6,2012,1,97,59460,2012,4,27,700,NC,CA, , ,N,N,N,Y,1,Y,38.490000000000002,-123.030000000000000,24, , , , , , ,1,1, ,30762977020000.000000000000000,122370,231.009016108000000,-263852.120500000020000,56655.189100000003000
3208,3209,3208,120120606020999990000000.000000000000000,6,2012,1,97,63362,2012,4,19,700,NC,CA, , ,N,N,N,Y,3,N,38.770000000000003,-123.060000000000000,24, , , , , , ,1,1, ,30763147020000.000000000000000,120876,146.949033716999990,-265435.065500000030000,87965.805300000007000
3209,3210,3209,120120606020999990000000.000000000000000,6,2012,1,97,67608,2012,4,20,1700,NC,CA, , ,N,N,N,Y,1,Y,38.829999999999998,-122.870000000000000,24, , , , , , ,1,1, ,30763146020000.000000000000000,116980,610.935964930999940,-249078.617000000000000,94782.605800000005000
3210,3211,3210,120120606020999990000000.000000000000000,6,2012,1,97,92387,2012,4,7,700,NC,CA, , ,N,N,N,Y,2,N,38.670000000000002,-122.890000000000000,24, , , , , , ,1,1, ,30763148020000.000000000000000,120767,658.575854026000000,-250597.620700000000000,76864.057499999995000
3211,3212,3211,120120606020999990000000.000000000000000,6,2012,1,97,99036,2012,4,13,700,NC,CA, , ,N,N,N,Y,1,Y,38.579999999999998,-123.319999999999990,24, , , , , , ,1,1, ,30762981020000.000000000000000,114144,943.522136863000010,-288970.451899999990000,66778.806700000001000
3212,3213,3212,120120606020999990000000.000000000000000,6,2012,5,99,61478,2012,10,9,900,CA,CA, , ,N,N,N,Y,2,N,37.340000000000003,-121.200000000000000,24, , , , , , ,1,1, ,30763079020000.000000000000000,1247966,2675.729063430000200,-108500.717800000000000,-73214.224000000002000
3213,3214,3213,120120606020999990000000.000000000000000,6,2012,5,99,71151,2012,4,18,300,CA,CA, , ,N,N,N,Y,1,Y,37.670000000000002,-120.450000000000000,24, , , , , , ,1,1, ,30762983020000.000000000000000,1254238,562.080616776000060,-39076.023900000000000,-38416.345999999998000
3214,3215,3214,120120606020999990000000.000000000000000,6,2012,5,99,89074,2012,5,18,1700,CA,CA, , ,N,N,N,Y,2,N,37.500000000000000,-121.390000000000000,24, , , , , , ,1,1, ,30763082020000.000000000000000,1254013,1317.115133690000000,-121631.665100000000000,-55747.635499999997000
3215,3216,3215,120120606020999990000000.000000000000000,6,2012,5,99,92385,2012,10,1,1300,CA,CA, , ,N,N,N,Y,1,Y,37.259999999999998,-121.200000000000000,24, , , , , , ,1,1, ,30763080020000.000000000000000,1251921,3291.726331219999800,-105844.020900000000000,-80145.640599999999000
3216,3217,3216,120120606020999990000000.000000000000000,6,2012,3,103,52579,2012,5,30,3700,CA,CAMIX, , ,N,N,N,Y,3,N,40.310000000000002,-121.690000000000000,24, , , , , , ,1,1, ,30763175020000.000000000000000,1390511,112.700005062000000,-143580.648200000000000,256068.621099999990000
3217,3218,3217,120120606020999990000000.000000000000000,6,2012,3,103,58959,2012,10,31,1300,CA,CA, , ,N,N,N,Y,1,Y,40.130000000000003,-122.599999999999990,24, , , , , , ,1,1, ,30763186020000.000000000000000,136964,1218.011827829999900,-220716.274600000000000,238872.744400000000000
3218,3219,3218,120120606020999990000000.000000000000000,6,2012,3,103,59136,2012,8,2,6700,CA,CA, , ,N,N,N,Y,2,N,40.409999999999997,-121.560000000000000,24, , , , , , ,1,1, ,30763166020000.000000000000000,257296,1862.377970920000100,-131750.377100000010000,265339.811700000020000
3219,3220,3219,120120606020999990000000.000000000000000,6,2012,3,103,61048,2012,4,9,900,CA,CA, , ,N,N,N,Y,2,N,39.799999999999997,-122.580000000000000,24, , , , , , ,1,1, ,30763198020000.000000000000000,1351916,375.645467941999980,-220777.822078000000000,200868.454224999990000
3220,3221,3220,120120606020999990000000.000000000000000,6,2012,3,103,63060,2012,8,1,6700,CA,CA, , ,N,N,N,Y,2,N,40.219999999999999,-121.370000000000000,24, , , , , , ,1,1, ,30763165020000.000000000000000,219091,2340.422660450000000,-116568.037800000010000,243397.637699999990000
3221,3222,3221,120120606020999990000000.000000000000000,6,2012,3,103,63273,2012,5,1,900,CA,CA, , ,N,N,N,Y,1,Y,40.299999999999997,-122.620000000000000,24, , , , , , ,1,1, ,30763185020000.000000000000000,136341,614.649663988000040,-222907.710800000000000,256288.324400000010000
3222,3223,3222,120120606020999990000000.000000000000000,6,2012,3,103,64370,2012,8,8,5100,CA,CA, , ,N,N,N,Y,2,N,40.100000000000001,-122.940000000000000,24, , , , , , ,1,1, ,30763203020000.000000000000000,1537694,8875.782681579999900,-246850.333300000000000,243517.778100000000000
3223,3224,3223,120120606020999990000000.000000000000000,6,2012,3,103,65404,2012,4,18,1900,CA,CA, , ,N,N,N,Y,1,Y,40.259999999999998,-121.840000000000000,24, , , , , , ,1,1, ,30763174020000.000000000000000,1391169,1218.372692579999900,-157389.055200000000000,251668.307299999990000
3224,3225,3224,120120606020999990000000.000000000000000,6,2012,3,103,65991,2012,7,9,5700,CA,CAMIX, , ,N,N,N,Y,1,Y,40.250000000000000,-121.540000000000010,24, , , , , , ,1,1, ,30763167020000.000000000000000,258137,26.696594110500001,-130962.361153000010000,249282.869045000000000
3225,3226,3225,120120606020999990000000.000000000000000,6,2012,3,103,66112,2012,6,13,5100,CA,CAMIX, , ,N,N,N,Y,1,Y,39.820000000000000,-122.739999999999990,24, , , , , , ,1,1, ,30763204020000.000000000000000,1352066,40.891906423300000,-234440.903300000010000,203879.863099999990000
3226,3227,3226,120120606020999990000000.000000000000000,6,2012,3,103,66407,2012,7,12,5300,CA,CA, , ,N,N,N,Y,2,N,40.109999999999999,-121.510000000000010,24, , , , , , ,1,1, ,30763169020000.000000000000000,1385412,47.885532254700003,-128643.728300000000000,233676.082800000000000
3227,3228,3227,120120606020999990000000.000000000000000,6,2012,3,103,71163,2012,4,12,700,CA,CA, , ,N,N,N,Y,1,Y,40.350000000000001,-122.489999999999990,24, , , , , , ,1,1, ,30763184020000.000000000000000,143724,38.867869640000002,-211454.859142000000000,262086.711289000000000
3228,3229,3228,120120606020999990000000.000000000000000,6,2012,3,103,74876,2012,10,25,2300,CA,CA, , ,N,N,N,Y,2,N,40.310000000000002,-122.860000000000000,24, , , , , , ,1,1, ,30763200020000.000000000000000,1555190,781.659366012999950,-242658.074100000000000,259242.169300000010000
3229,3230,3229,120120606020999990000000.000000000000000,6,2012,3,103,74920,2012,9,27,1700,CA,CA, , ,N,N,N,Y,1,Y,40.390000000000001,-121.849999999999990,24, , , , , , ,1,1, ,30763170020000.000000000000000,142852,529.646211134000050,-157263.403327000010000,264824.392073000020000
3230,3231,3230,120120606020999990000000.000000000000000,6,2012,3,103,75466,2012,10,16,1100,CA,CA, , ,N,N,N,Y,2,N,40.170000000000002,-122.000000000000000,24, , , , , , ,1,1, ,30763237020000.000000000000000,1387713,558.910137387999950,-170051.388299999990000,240635.920500000010000
3231,3232,3231,120120606020999990000000.000000000000000,6,2012,3,103,77351,2012,6,20,5500,CA,CAMIX, , ,N,N,N,Y,1,Y,40.000000000000000,-122.750000000000000,24, , , , , , ,1,1, ,30763190020000.000000000000000,1514692,165.204934036000000,-234777.834399999990000,224001.840900000010000
3232,3233,3232,120120606020999990000000.000000000000000,6,2012,3,103,78161,2012,10,27,1500,CA,CA, , ,N,N,N,Y,1,Y,39.969999999999999,-122.620000000000000,24, , , , , , ,1,1, ,30763189020000.000000000000000,138623,168.631348581000000,-223521.599699999990000,220204.853600000000000
3233,3234,3233,120120606020999990000000.000000000000000,6,2012,3,103,78186,2012,6,18,3900,CA,CAMIX, , ,N,N,N,Y,3,N,40.399999999999999,-121.750000000000000,24, , , , , , ,1,1, ,30763171020000.000000000000000,139862,26.596456062400001,-148560.025056999990000,266240.124642000010000
3234,3235,3234,120120606020999990000000.000000000000000,6,2012,3,103,89831,2012,5,15,4700,CA,CA, , ,N,N,N,Y,1,Y,40.200000000000003,-121.520000000000000,24, , , , , , ,1,1, ,30763168020000.000000000000000,1667581,199.794411825999990,-129253.701600999990000,243553.170797000000000
3235,3236,3235,120120606020999990000000.000000000000000,6,2012,3,103,92722,2012,10,15,1900,CA,CA, , ,N,N,N,Y,2,N,39.899999999999999,-121.780000000000000,24, , , , , , ,1,1, ,30763177020000.000000000000000,45183,1567.322242320000000,-150593.035500000000000,210464.944400000010000
3236,3237,3236,120120606020999990000000.000000000000000,6,2012,3,103,93094,2012,7,11,4700,CA,CAMIX, , ,N,N,N,Y,1,Y,39.939999999999998,-122.900000000000010,24, , , , , , ,1,1, ,30763205020000.000000000000000,1354398,215.546912048000000,-247478.269800000010000,217619.743200000000000
3237,3238,3237,120120606020999990000000.000000000000000,6,2012,3,103,94594,2012,6,19,3900,CA,CA, , ,N,N,N,Y,1,Y,40.359999999999999,-121.709999999999990,24, , , , , , ,1,1, ,30763172020000.000000000000000,1390401,393.720590378999990,-144850.968100000000000,261876.004900000000000
3238,3239,3238,120120606020999990000000.000000000000000,6,2012,2,105,50189,2012,5,23,3300,CA,CAMIX, , ,N,N,N,Y,3,N,40.950000000000003,-122.750000000000000,24, , , , , , ,1,1, ,30763209020000.000000000000000,315821,551.326234656000000,-231187.286322000000000,328982.035264000010000
3239,3240,3239,120120606020999990000000.000000000000000,6,2012,2,105,51297,2012,8,21,3900,CA,CAMIX, , ,N,N,N,Y,1,Y,41.100000000000001,-122.739999999999990,24, , , , , , ,1,1, ,30763208020000.000000000000000,314353,645.312432493999950,-229663.672900000010000,345983.223500000020000
3240,3241,3240,120120606020999990000000.000000000000000,6,2012,2,105,52298,2012,7,18,5500,NC,CAMIX, , ,N,N,N,Y,1,Y,40.109999999999999,-123.069999999999990,24, , , , , , ,1,1, ,30763258020000.000000000000000,1537721,2756.330584930000000,-260510.540000000010000,239447.832200000000000
3241,3242,3241,120120606020999990000000.000000000000000,6,2012,2,105,53770,2012,6,19,2300,NC,CAMIX, , ,N,N,N,Y,1,Y,40.600000000000001,-123.459999999999990,24, , , , , , ,1,1, ,30763261020000.000000000000000,1552491,70.457234845700000,-292823.415290999980000,292369.157636000020000
3242,3243,3242,120120606020999990000000.000000000000000,6,2012,2,105,55449,2012,7,2,5100,CA,CAMIX, , ,N,N,N,Y,1,Y,41.049999999999997,-123.080000000000000,24, , , , , , ,1,1, ,30763195020000.000000000000000,1572237,1827.829798360000000,-258406.432900000010000,342967.559499999970000
3243,3244,3243,120120606020999990000000.000000000000000,6,2012,2,105,57035,2012,5,9,4100,CA,CAMIX, , ,N,N,N,Y,1,Y,40.280000000000001,-123.099999999999990,24, , , , , , ,1,1, ,30763256020000.000000000000000,145115,12.489300574200000,-263525.276965999980000,255858.013497000010000
3244,3245,3244,120120606020999990000000.000000000000000,6,2012,2,105,59318,2012,6,28,4100,NC,CAMIX, , ,N,N,N,Y,1,Y,40.430000000000000,-123.450000000000000,24, , , , , , ,1,1, ,30763262020000.000000000000000,144685,99.170594482100000,-292584.032300000020000,273489.692500000000000
3245,3246,3245,120120606020999990000000.000000000000000,6,2012,2,105,59474,2012,6,20,4100,CA,CAMIX, , ,N,N,N,Y,2,N,40.549999999999997,-123.319999999999990,24, , , , , , ,1,1, ,30763253020000.000000000000000,1535019,165.259041526999990,-281325.880599999970000,286395.561400000010000
3246,3247,3246,120120606020999990000000.000000000000000,6,2012,2,105,59905,2012,6,10,2300,NC,CAMIX, , ,N,N,N,Y,1,Y,40.899999999999999,-123.520000000000000,24, , , , , , ,1,1, ,30763260020000.000000000000000,315244,161.329258675000010,-296639.467200000010000,326068.464099999980000
3247,3248,3247,120120606020999990000000.000000000000000,6,2012,2,105,63593,2012,8,27,6300,CA,CAMIX, , ,N,N,N,Y,1,Y,41.119999999999997,-122.450000000000000,24, , , , , , ,1,1, ,30763206020000.000000000000000,313179,552.621760042999990,-206314.716099999990000,347139.052800000000000
3248,3249,3248,120120606020999990000000.000000000000000,6,2012,2,105,75499,2012,5,21,3900,CA,CAMIX, , ,N,N,N,Y,1,Y,40.590000000000003,-123.020000000000000,24, , , , , , ,1,1, ,30763244020000.000000000000000,314636,25.999854999800000,-255617.508204999990000,290040.042879000020000
3249,3250,3249,120120606020999990000000.000000000000000,6,2012,2,105,79849,2012,5,7,3700,CA,CAMIX, , ,N,N,N,Y,1,Y,40.399999999999999,-123.310000000000000,24, , , , , , ,1,1, ,30763255020000.000000000000000,1552803,167.165506184000010,-281059.123700000000000,269711.780299999980000
3250,3251,3250,120120606020999990000000.000000000000000,6,2012,2,105,81158,2012,5,8,3100,CA,CA, , ,N,N,N,Y,2,N,40.460000000000001,-123.130000000000000,24, , , , , , ,1,1, ,30763254020000.000000000000000,1554804,914.216009887000040,-264508.001999999980000,275967.260300000020000
3251,3252,3251,120120606020999990000000.000000000000000,6,2012,2,105,81617,2012,8,21,6500,CA,CA, , ,N,N,N,Y,1,Y,41.100000000000001,-123.260000000000010,24, , , , , , ,1,1, ,30763245020000.000000000000000,2110516,6851.913140319999900,-269539.874599999980000,352513.696000000000000
3252,3253,3252,120120606020999990000000.000000000000000,6,2012,2,105,82789,2012,9,12,3700,NC,CAMIX, , ,N,N,N,Y,1,Y,40.049999999999997,-123.260000000000010,24, , , , , , ,1,1, ,30763259020000.000000000000000,1395462,211.627519411000010,-277869.180999999980000,230631.967899999990000
3253,3254,3253,120120606020999990000000.000000000000000,6,2012,2,105,85477,2012,6,27,3900,NC,CAMIX, , ,N,N,N,Y,2,N,40.229999999999997,-123.250000000000000,24, , , , , , ,1,1, ,30763257020000.000000000000000,1396038,524.824513034000010,-276855.145699999990000,250390.135600000010000
3254,3255,3254,120120606020999990000000.000000000000000,6,2012,2,105,87419,2012,8,3,3500,CA,CAMIX, , ,N,N,N,Y,2,N,41.049999999999997,-123.400000000000010,24, , , , , , ,1,1, ,30763246020000.000000000000000,1532710,4731.526220269999600,-288481.821200000010000,338175.547499999990000
3255,3256,3255,120120606020999990000000.000000000000000,6,2012,2,105,89685,2012,5,15,3300,CA,CAMIX, , ,N,N,N,Y,2,N,40.799999999999997,-122.870000000000000,24, , , , , , ,1,1, ,30763196020000.000000000000000,1531459,20.169219088900000,-242218.150754000000000,312969.732456000000000
3256,3257,3256,120120606020999990000000.000000000000000,6,2012,2,105,92594,2012,5,10,2900,NC,CAMIX, , ,N,N,N,Y,2,N,40.109999999999999,-123.410000000000000,24, , , , , , ,1,1, ,30763263020000.000000000000000,1395374,343.713954366999990,-290493.297700000000000,238241.803799999990000
3257,3258,3257,120120606020999990000000.000000000000000,6,2012,2,105,92775,2012,8,22,4900,CA,CAMIX, , ,N,N,N,Y,1,Y,41.119999999999997,-122.930000000000010,24, , , , , , ,1,1, ,30763194020000.000000000000000,1593212,132.928134457000000,-246210.883299999990000,348491.301099999980000
3258,3259,3258,120120606020999990000000.000000000000000,6,2012,2,105,94110,2012,5,11,3100,CA,CA, , ,N,N,N,Y,1,Y,40.759999999999998,-123.200000000000000,24, , , , , , ,1,1, ,30763249020000.000000000000000,1522206,379.748893744999980,-270399.679000000000000,309761.104999999980000
3259,3260,3259,120120606020999990000000.000000000000000,6,2012,2,105,94410,2012,6,18,3500,CA,CAMIX, , ,N,N,N,Y,1,Y,40.600000000000001,-123.130000000000000,24, , , , , , ,1,1, ,30763252020000.000000000000000,1540784,260.951799658000030,-265118.954199999980000,291623.039899999970000
